"","Row.names","Governorate","District","Place","Longitude","Latitude","total","Master.Families","IDPs.in.Camps.or.transit.camps","School.Building","Mosques.Holly.Shrines","Abandoned.public.buildings.under.construction","Collective.centres","Informal.settlements","Military.Camps","Unknown.or.other","ID","bio5_17","bio6_17","bio10_17","bio11_17","bio12_17","bio13_17","bio14_17","bio15_17","bio16_17","bio17_17","bio18_17","bio19_17","maxtemp","mintemp","meanwarm","meancold"
"1009","202","Missan","Qal'at Saleh","Al-haydariyah",47.373889,31.485278,6,1,0,0,0,0,0,0,0,0,202,43.5,5.6,34.4,12.3,159,35,0,92,93,0,0,93,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1010","203","Missan","Al-Mejar Al-Kabir","Hay Al-Hussain - Al A'dil",47.114393,31.486542,36,6,0,0,0,0,0,0,0,30,203,43.3,5.4,34.2,12.1,145,31,0,89,85,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1011","204","Thi-Qar","Al-Shatra","Al Dawaya",46.38,31.49,210,35,0,0,90,0,0,0,0,0,204,43.5,5.5,33.9,12.4,123,29,0,92,75,0,0,75,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1012","205","Missan","Al-Mejar Al-Kabir","Hay Al Adil - Hay Al Mustafa",47.11194444,31.49083333,6,1,0,0,0,0,0,0,0,0,205,43.3,5.4,34.2,12.1,145,31,0,89,85,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1013","206","Missan","Qal'at Saleh","Hay Al-Uroba",47.295556,31.511389,42,7,0,0,0,0,0,0,0,0,206,43.4,5.4,34.3,12.2,156,34,0,90,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1014","207","Missan","Qal'at Saleh","Hay al-shuhada'a",47.296903,31.519199,12,2,0,0,0,0,0,0,0,0,207,43.4,5.4,34.3,12.2,156,34,0,90,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1015","208","Missan","Qal'at Saleh","Hay Al Hurria",47.28944444,31.51944444,36,6,0,0,0,0,0,0,0,0,208,43.4,5.4,34.3,12.2,156,34,0,90,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1016","209","Missan","Qal'at Saleh","Hay Al Sadir",47.29166667,31.52027778,18,3,0,0,0,0,0,0,0,12,209,43.4,5.4,34.3,12.2,156,34,0,90,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1017","21","Basrah","Abu Al-Khaseeb","Hay Al Askarye",47.94111111,30.43805556,6,1,0,0,0,0,0,0,0,0,21,42.9,6.7,34.2,13.6,160,33,0,90,90,0,0,88,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1018","210","Missan","Qal'at Saleh","Hay Al Husayniyah",47.289579,31.52647,48,8,0,0,0,0,0,0,0,0,210,43.4,5.4,34.3,12.1,156,34,0,90,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1019","211","Missan","Qal'at Saleh","Hay Al Ghadeer",47.29527778,31.52944444,12,2,0,0,0,0,0,0,0,0,211,43.4,5.4,34.3,12.2,156,34,0,90,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1020","212","Thi-Qar","Al-Rifa'i","An Nasr",46.11,31.53,216,36,0,0,42,0,0,0,0,0,212,43.6,5.4,33.9,12.4,120,29,0,94,77,0,0,77,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1021","213","Missan","Qal'at Saleh","Hay Al-Ameer",47.289951,31.530099,120,20,0,0,0,0,0,0,0,60,213,43.4,5.4,34.3,12.1,156,34,0,90,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1022","214","Missan","Al-Maimouna","Hay al markaz",46.987778,31.532778,12,2,0,0,0,0,0,0,0,0,214,43.4,5.4,34.2,12.1,142,31,0,95,84,0,0,84,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1023","215","Missan","Al-Maimouna","Al turkiyah",46.971667,31.542222,6,1,0,0,0,0,0,0,0,0,215,43.4,5.4,34.2,12.1,142,31,0,95,84,0,0,84,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1024","216","Missan","Al-Mejar Al-Kabir","Abu AlA'la Village",47.153042,31.549762,30,5,0,0,0,0,0,0,0,0,216,43.5,5.4,34.3,12.1,151,33,0,94,89,0,0,89,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1025","217","Missan","Qal'at Saleh","Hay al-karamah",47.32,31.550833,6,1,0,0,0,0,0,0,0,0,217,43.6,5.5,34.4,12.2,160,35,0,93,94,0,0,94,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1026","218","Missan","Al-Mejar Al-Kabir","Hay al ikhlas",47.161944,31.567222,18,3,0,0,0,0,0,0,0,0,218,43.5,5.4,34.3,12,152,33,0,94,89,0,0,89,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1027","219","Missan","Al-Mejar Al-Kabir","Hay al-sina'ah",47.158333,31.569167,42,7,0,0,0,0,0,0,0,0,219,43.5,5.4,34.3,12,152,33,0,94,89,0,0,89,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1028","22","Basrah","Abu Al-Khaseeb","Hamdan",47.9,30.44,72,12,0,0,0,0,0,0,0,0,22,42.7,6.8,34.2,13.6,156,33,0,88,88,0,0,86,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1029","220","Missan","Al-Mejar Al-Kabir","Hay al badrawi",47.168333,31.573056,84,14,0,66,0,0,0,0,0,0,220,43.5,5.4,34.3,12,152,33,0,94,89,0,0,89,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1030","221","Qadissiya","Hamza","Al Shanafiyah area - Al Asriyah Village",44.642554,31.575183,1680,280,0,0,0,1620,0,0,0,0,221,43.5,4.7,34.1,11.9,93,19,0,90,52,0,0,51,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1031","222","Missan","Al-Mejar Al-Kabir","Hay al saray",47.173333,31.575556,54,9,0,0,0,0,0,0,0,0,222,43.5,5.3,34.3,12,153,33,0,95,90,0,0,90,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1032","223","Missan","Al-Mejar Al-Kabir","Hay Al Qudis",47.18,31.57722222,42,7,0,0,0,0,0,0,0,0,223,43.5,5.4,34.3,12,154,33,0,96,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1033","224","Missan","Al-Mejar Al-Kabir","Hay Al Sadrayn",47.153904,31.578324,12,2,0,0,0,0,0,0,0,0,224,43.5,5.4,34.3,12,152,33,0,94,89,0,0,89,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1034","225","Missan","Al-Mejar Al-Kabir","Hay Al Mu'lmin Al Jadid",47.162716,31.580731,60,10,0,0,0,0,0,0,0,0,225,43.5,5.3,34.3,12,152,33,0,94,89,0,0,89,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1035","226","Missan","Al-Mejar Al-Kabir","Hay Al Hassan",47.1802,31.5808,18,3,0,0,0,0,0,0,0,0,226,43.5,5.4,34.3,12,154,33,0,96,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1036","227","Missan","Al-Mejar Al-Kabir","Hay Al-Hussain",47.174095,31.582057,36,6,0,0,0,0,0,0,0,0,227,43.5,5.3,34.3,12,153,33,0,95,90,0,0,90,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1037","228","Missan","Al-Mejar Al-Kabir","Hay alyarmouk",47.166944,31.583333,6,1,0,0,0,0,0,0,0,0,228,43.5,5.3,34.3,12,153,33,0,95,90,0,0,90,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1038","229","Missan","Al-Mejar Al-Kabir","Hay Al Zahra",47.16,31.58361111,18,3,0,0,0,0,0,0,0,0,229,43.5,5.3,34.3,12,154,33,0,96,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1039","23","Basrah","Abu Al-Khaseeb","Abu flos",48.011667,30.441111,24,4,0,0,0,0,0,0,0,12,23,43.2,6.7,34.3,13.6,163,35,0,92,91,0,0,90,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1040","230","Missan","Al-Mejar Al-Kabir","Hay Al-Hasan Al-Askarey",47.15916667,31.58638889,54,9,0,0,0,0,0,0,0,0,230,43.5,5.3,34.3,12,154,33,0,96,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1041","231","Missan","Al-Mejar Al-Kabir","Hay Al-Mahdi",47.16972222,31.58694444,12,2,0,0,0,0,0,0,0,0,231,43.5,5.3,34.3,12,154,33,0,96,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1042","232","Missan","Al-Mejar Al-Kabir","Hay Al-Hadi",47.17555556,31.58944444,18,3,0,0,0,0,0,0,0,0,232,43.5,5.3,34.3,12,155,33,0,96,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1043","233","Qadissiya","Hamza","Hay Al saray - Al Shanafiyah Area",44.75213,31.613285,228,38,0,0,30,0,0,0,0,0,233,43.4,4.7,33.9,11.9,97,20,0,83,54,0,0,53,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1044","234","Missan","Al-Mejar Al-Kabir","Al Mabrukah Village",47.203846,31.633591,6,1,0,0,0,0,0,0,0,0,234,43.6,5.3,34.4,11.9,160,34,0,92,94,0,0,94,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1045","235","Missan","Al-Mejar Al-Kabir","Hay Door Al Waraq",47.190648,31.644799,36,6,0,0,0,0,0,0,0,0,235,43.6,5.2,34.4,11.9,160,34,0,92,94,0,0,94,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1046","236","Missan","Al-Kahla","Hay Al Nahdha",47.3125,31.6575,24,4,0,0,0,0,0,0,0,0,236,43.6,5.3,34.3,12,167,36,0,96,97,0,0,97,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1047","237","Missan","Al-Kahla","Hay  Al-Quds",47.288867,31.664971,6,1,0,0,0,0,0,0,0,0,237,43.6,5.3,34.4,12,166,36,0,96,97,0,0,97,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1048","238","Missan","Al-Kahla","Al saray",47.289167,31.669722,42,7,0,0,0,0,0,0,0,0,238,43.7,5.4,34.4,12,167,36,0,96,98,0,0,98,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1049","239","Missan","Al-Kahla","Hay Al Sadir",47.289916,31.671408,6,1,0,0,0,0,0,0,0,0,239,43.7,5.4,34.4,12,167,36,0,96,98,0,0,98,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1050","24","Basrah","Abu Al-Khaseeb","Bab taweel",47.99,30.443611,6,1,0,0,0,0,0,0,0,0,24,43.1,6.7,34.3,13.6,163,34,0,91,90,0,0,89,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1051","240","Missan","Al-Kahla","Al-sa'fah",47.288889,31.676111,6,1,0,0,0,0,0,0,0,0,240,43.7,5.4,34.4,12,167,36,0,96,98,0,0,98,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1052","241","Missan","Al-Maimouna","Hay Al-Hadi",46.97166667,31.67694444,6,1,0,0,0,0,0,0,0,0,241,43.5,5.3,34.2,12,151,33,0,93,89,0,0,89,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1053","242","Thi-Qar","Al-Rifa'i","Refai",46.1,31.71,492,82,0,0,210,0,0,0,0,0,242,43.6,5.4,33.9,12.4,130,32,0,104,86,0,0,86,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1054","243","Qadissiya","Hamza","Hay Hussain",44.97014,31.71427,240,40,0,0,30,0,0,30,0,30,243,43.2,4.5,33.5,11.8,106,22,0,90,58,0,0,57,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1055","244","Thi-Qar","Al-Rifa'i","Jiser Al Rifa'y",46.109269,31.71896,120,20,0,0,0,0,0,0,0,0,244,43.6,5.4,33.9,12.4,131,33,0,106,87,0,0,87,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1056","245","Missan","Al-Maimouna","Sayyed Ahmad Rifa'e / Um U'baida Village",46.727401,31.723319,6,1,0,0,0,0,0,0,0,0,245,43.6,5.2,34.2,12.1,143,32,0,96,85,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1057","246","Qadissiya","Hamza","Al-Giwam",44.982226,31.728889,90,15,0,0,72,0,0,0,0,0,246,43.2,4.4,33.5,11.8,109,22,0,82,58,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1058","247","Qadissiya","Hamza","AL-Marsoul village",44.9672,31.73267,450,75,0,0,240,90,0,0,0,0,247,43.2,4.4,33.5,11.8,107,22,0,91,58,0,0,57,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1059","248","Qadissiya","Al-Shamiya","Hawy",44.596111,31.758056,234,39,0,0,174,0,0,0,0,0,248,43.5,4.6,34.1,11.9,94,21,0,92,52,0,0,52,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1060","249","Missan","Amara","Al Mudathra",47.185656,31.786319,270,45,0,0,0,0,0,0,0,72,249,43.8,5.1,34.4,11.8,169,36,0,91,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1061","25","Basrah","Basrah","Hay Al Shuhada'a",47.8121,30.4483,54,9,0,0,0,0,0,0,0,0,25,42.4,6.7,34,13.5,149,33,0,93,86,0,0,83,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1062","250","Missan","Amara","Hay al-yarmok",47.156944,31.786667,24,4,0,0,0,0,0,0,0,0,250,43.8,5.1,34.4,11.7,167,36,0,96,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1063","251","Qadissiya","Diwaniya","Al-Asaia village",44.58491,31.800844,180,30,0,0,150,0,0,0,0,0,251,43.5,4.5,34.1,11.9,94,21,0,90,51,0,0,51,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1064","252","Najaf","Al-Manathera","Hay alsaray",44.494167,31.804167,264,44,0,0,192,0,0,0,0,0,252,43.8,4.7,34.3,12,90,21,0,88,50,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1065","253","Najaf","Al-Manathera","Al Shahid Al Sader",44.491175,31.804388,342,57,0,0,300,0,0,0,0,0,253,43.8,4.7,34.4,12,90,21,0,88,50,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1066","254","Missan","Amara","Hay Al Rabee'",47,31.81,18,3,0,18,0,0,0,0,0,0,254,43.7,5.1,34.4,11.8,161,35,0,92,95,0,0,95,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1067","255","Missan","Amara","Hay Al Rasool",47,31.81,30,5,0,0,0,0,0,0,0,0,255,43.7,5.1,34.4,11.8,161,35,0,92,95,0,0,95,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1068","256","Missan","Amara","Al Hay Al Jame'I",47.168015,31.812216,216,36,0,0,0,0,0,0,0,0,256,43.9,5,34.4,11.7,171,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1069","257","Missan","Amara","Hay al-jame'ah",47.169722,31.815556,6,1,0,0,0,0,0,0,0,0,257,43.9,5,34.4,11.7,171,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1070","258","Missan","Amara","Hay Awasha",47.150194,31.816666,216,36,0,0,0,0,0,0,0,30,258,43.9,5,34.5,11.7,169,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1071","259","Missan","Amara","Hay al -wehdah",47.138333,31.816667,42,7,0,0,0,0,0,0,0,0,259,43.9,5,34.5,11.7,169,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1072","26","Basrah","Abu Al-Khaseeb","Door Alasmeadh",48.0254,30.4483,18,3,0,0,0,0,0,0,0,0,26,43.3,6.6,34.4,13.6,168,36,0,87,93,0,0,92,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1073","260","Missan","Amara","Hay Al-Ameer",47.116694,31.816722,66,11,0,0,0,0,0,0,0,0,260,43.8,5,34.4,11.7,168,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1074","261","Missan","Amara","Hay Al-Amil",47.166777,31.816722,24,4,0,0,0,0,0,0,0,0,261,43.9,5.1,34.4,11.7,171,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1075","262","Missan","Amara","Hay Al-Montadhar",47.116888,31.81675,66,11,0,0,0,0,0,0,0,0,262,43.8,5,34.4,11.7,168,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1076","263","Missan","Amara","Hay Al-Risala",47.133583,31.81675,78,13,0,48,0,0,0,0,0,0,263,43.9,5,34.5,11.7,169,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1077","264","Missan","Amara","Hay Al-Nafot",47.15,31.816861,18,3,0,0,0,0,0,0,0,0,264,43.9,5.1,34.4,11.7,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1078","265","Missan","Amara","Hay Al-Amen",47.133583,31.816888,84,14,0,18,0,0,0,0,0,60,265,43.9,5,34.5,11.7,169,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1079","266","Missan","Amara","Hay Al-Sadir",47.43527778,31.81805556,24,4,0,0,0,0,0,0,0,0,266,44.1,5.4,34.6,12.1,190,41,0,94,109,0,0,109,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1080","267","Qadissiya","Hamza","Al-subah",44.9375,31.818333,138,23,0,0,120,0,0,0,0,0,267,43,4.3,33.2,11.8,111,22,0,83,58,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1081","268","Missan","Al-Kahla","hay Al Zahra' - Al Musharh",47.435597,31.819449,18,3,0,0,0,0,0,0,0,0,268,44.1,5.4,34.6,12.1,190,41,0,94,109,0,0,109,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1082","269","Qadissiya","Hamza","Al-Hacham village",44.940627,31.819988,180,30,0,0,150,0,0,0,0,0,269,43,4.3,33.2,11.8,111,22,0,83,58,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1083","27","Basrah","Basrah","Mosa Kadhim",47.8012,30.4485,30,5,0,0,0,0,0,0,0,0,27,42.4,6.7,34,13.4,149,33,0,93,86,0,0,83,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1084","270","Missan","Amara","Hay Al Baqer",47.1159,31.820679,24,4,0,0,0,0,0,0,0,0,270,43.8,5,34.4,11.7,168,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1085","271","Missan","Amara","Hay al -qaherah",47.149722,31.826667,120,20,0,114,0,0,0,0,0,0,271,43.9,5.1,34.5,11.7,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1086","272","Missan","Amara","Hay Al-Hasan Al-Askry",47.172467,31.828985,60,10,0,0,0,0,0,0,0,0,272,43.9,5.1,34.4,11.7,172,36,0,91,100,0,0,100,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1087","273","Missan","Amara","Hay Al-Hadi",47.140241,31.830893,24,4,0,0,0,0,0,0,0,0,273,43.9,5,34.5,11.6,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1088","274","Missan","Amara","Hay aleskan",47.147778,31.831389,12,2,0,0,0,0,0,0,0,0,274,43.9,5.1,34.5,11.7,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1089","275","Missan","Amara","Hay al moa'alimen al-qadem",47.141111,31.832222,12,2,0,0,0,0,0,0,0,0,275,43.9,5,34.5,11.6,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1090","276","Missan","Amara","Hay Al-Shahedain",47.116666,31.833444,54,9,0,0,0,0,0,0,0,0,276,43.9,5,34.5,11.7,168,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1091","277","Missan","Amara","Hay Sayed Ashur",47.166722,31.833444,6,1,0,0,0,0,0,0,0,0,277,43.9,5,34.4,11.7,173,36,0,92,101,0,0,101,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1092","278","Missan","Amara","Hay Al-Rafidain",47.150083,31.833527,60,10,0,0,0,0,0,0,0,0,278,43.9,5,34.4,11.7,172,36,0,92,101,0,0,101,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1093","279","Missan","Amara","Hay Al-Khadhra'a",47.116722,31.833555,12,2,0,0,0,0,0,0,0,0,279,43.9,5,34.5,11.7,169,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1094","28","Basrah","Abu Al-Khaseeb","Bab al-dabagh",47.994167,30.449167,12,2,0,0,0,0,0,0,0,0,28,43.1,6.7,34.3,13.6,164,35,0,92,91,0,0,90,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1095","280","Missan","Amara","Hay Al-Mahmoudia",47.133388,31.833583,84,14,0,0,0,0,0,0,0,24,280,43.9,5.1,34.4,11.7,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1096","281","Missan","Amara","Hay 15 Saha'ban",47.133583,31.833583,108,18,0,0,0,0,0,0,0,24,281,43.9,5.1,34.4,11.7,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1097","282","Qadissiya","Hamza","Al-suraa",44.923333,31.835278,132,22,0,0,132,0,0,0,0,0,282,43,4.3,33.3,11.8,111,22,0,83,58,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1098","283","Missan","Amara","Hay Dijlah",47.17527778,31.83972222,6,1,0,0,0,0,0,0,0,0,283,43.9,5.1,34.4,11.7,174,37,0,93,102,0,0,102,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1099","284","Missan","Amara","Hay 17 Rabe' Al Awal",47.139442,31.840917,30,5,0,0,0,0,0,0,0,0,284,43.9,5.1,34.4,11.7,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1100","285","Missan","Amara","Hay al jidedah",47.151944,31.841389,42,7,0,0,0,0,0,0,0,0,285,43.9,5,34.4,11.7,172,36,0,92,101,0,0,101,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1101","286","Missan","Amara","Hay Al-Dawanim",47.100247,31.841592,18,3,0,0,0,0,0,0,0,0,286,43.8,5,34.4,11.7,168,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1102","287","Missan","Amara","Hay Al-hussan Al-qadem",47.156111,31.842222,42,7,0,0,0,0,0,0,0,0,287,43.9,5,34.4,11.7,173,36,0,92,101,0,0,101,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1103","288","Missan","Amara","Hay Shabanah",47.1447,31.8431,6,1,0,0,0,0,0,0,0,0,288,43.9,5.1,34.4,11.7,171,36,0,91,100,0,0,100,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1104","289","Missan","Amara","Al-Imarat Al Jadeda",47.126249,31.846819,12,2,0,0,0,0,0,0,0,0,289,43.9,5,34.4,11.7,170,36,0,90,99,0,0,99,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1105","29","Basrah","Abu Al-Khaseeb","Kut Al Solhy",47.9038,30.4502,30,5,0,0,0,0,0,0,0,0,29,42.6,6.8,34.1,13.6,156,33,0,88,88,0,0,86,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1106","290","Missan","Amara","Hay al-hussain al-jaded",47.166389,31.8475,54,9,0,0,0,0,0,0,0,0,290,43.9,5,34.5,11.7,173,36,0,92,101,0,0,101,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1107","291","Thi-Qar","Al-Rifa'i","Qal at Sukhar",46.08,31.85,84,14,0,0,0,0,0,0,0,0,291,43.7,5.4,34,12.4,135,35,0,102,91,0,0,91,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1108","292","Missan","Amara","Hay Al-Fattmia",47.116888,31.850027,18,3,0,0,0,0,0,0,0,0,292,43.9,5,34.4,11.7,171,36,0,91,100,0,0,100,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1109","293","Missan","Amara","Hay Nahawnd",47.133472,31.850027,108,18,0,78,0,0,0,0,0,0,293,43.9,5.1,34.4,11.7,172,36,0,91,100,0,0,100,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1110","294","Missan","Amara","Hay Al-Sadiq",47.166916,31.850027,30,5,0,0,0,0,0,0,0,0,294,43.9,5,34.4,11.7,174,37,0,93,102,0,0,102,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1111","295","Missan","Amara","Hay Al-Ghader",47.150083,31.850055,180,30,0,0,0,0,0,0,0,0,295,43.9,5,34.5,11.7,173,36,0,92,101,0,0,101,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1112","296","Missan","Amara","Hay Al Karar",47.12166667,31.85138889,102,17,0,0,0,0,0,0,0,0,296,43.9,5,34.4,11.7,171,36,0,91,100,0,0,100,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1113","297","Missan","Amara","Hay Sayed Jamil",47.174558,31.851961,6,1,0,0,0,0,0,0,0,0,297,43.9,5,34.4,11.7,174,37,0,93,102,0,0,102,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1114","298","Missan","Amara","Hay Al Urooba",47.15388889,31.85361111,396,66,0,390,0,0,0,0,0,0,298,43.9,5,34.5,11.7,173,36,0,92,101,0,0,101,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1115","299","Qadissiya","Hamza","Al-Marshad village",44.930778,31.855064,120,20,0,0,90,0,0,0,0,0,299,42.9,4.3,33.2,11.8,111,22,0,83,58,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1116","3","Basrah","Al-Zubair","Safwan",47.71,30.11,36,6,0,0,0,0,0,0,0,0,3,44.3,7,35,13.3,122,30,0,92,71,0,0,64,"40 to 45°C","5 to 10°C","35 to 40°C","10 to 15°C"
